call_id,start_time,end_time,duration,transcript
TMC160_mix_5ywmw,0 min 33 sec,0 min 34 sec,1.53,ว่าเราไม่ได้พูด
TMC160_mix_5ywmw,0 min 35 sec,0 min 45 sec,9.84,ได้ยินเสียงอยู่นะครับตอนนี้เราไม่ใช่คนขายเสียงร้องคนขายภาพลักษณ์ด้วย YouTube ด้วยนะครับ
TMC160_mix_5ywmw,1 min 17 sec,1 min 19 sec,2.73,ดีและร้ายทางการเงินมาพูดคุยกันครับ
TMC160_mix_5ywmw,1 min 20 sec,1 min 34 sec,13.92,เหมือนเดิมอีกเช่นเคยวันนี้ต้องเป็นเรื่องดีๆแน่นอนก็บอกครับพี่ดีร้ายอย่างไรบ้าง
TMC160_mix_5ywmw,2 min 12 sec,2 min 14 sec,1.50,ก็เขียนมาปรึกษา
TMC160_mix_5ywmw,2 min 15 sec,2 min 16 sec,0.99,rov
TMC160_mix_5ywmw,2 min 16 sec,2 min 19 sec,2.97,ก็บอกว่าท้าวความก่อนนะคะคือจริงๆตอนนี้
TMC160_mix_5ywmw,2 min 19 sec,2 min 20 sec,1.08,อยู่กับพ่อ 2 คน
TMC160_mix_5ywmw,2 min 21 sec,2 min 26 sec,5.01,ลูกสาวน่ารักอยู่แล้วก็นะมีฐานะปานกลางค่ะ
TMC160_mix_5ywmw,2 min 27 sec,2 min 32 sec,5.28,ปานกลางไม่พอก็บอกว่าค่อนไปทางจนด้วยโอ้โหต้องปูแบล็คกราวครับว่า
TMC160_mix_5ywmw,2 min 32 sec,2 min 34 sec,2.22,คุณพ่อเนี่ยรับราชการครู
TMC160_mix_5ywmw,2 min 35 sec,2 min 37 sec,1.74,กายครับ
TMC160_mix_5ywmw,2 min 37 sec,2 min 42 sec,5.40,แล้วก็มีประสบการณ์ที่ไม่ค่อยดีเกี่ยวกับเรื่องของการเงินเท่าไหร่นะก็คือว่า
TMC160_mix_5ywmw,2 min 42 sec,2 min 53 sec,10.11,มีหนี้จากการค้ำประกันเจ็บปวดมากถ่ายที่เจ็บปวดจริงๆครับแล้วก็ถ้าคุณพ่อในมีทรัพย์สินเงินทองก็มักจะถูกเพื่อนๆมาขอยืม
TMC160_mix_5ywmw,2 min 53 sec,2 min 56 sec,3.03,ยืมแล้วก็เชิดไปเสมอเลย
TMC160_mix_5ywmw,2 min 56 sec,2 min 57 sec,1.05,ถูกหลอก
TMC160_mix_5ywmw,2 min 58 sec,2 min 59 sec,1.26,เขาเรียกว่า
TMC160_mix_5ywmw,2 min 59 sec,3 min 8 sec,8.58,ไม่ค่อยมีโชคกับการช่วยเหลือผู้อื่นนะครับผมครับผมแล้วก็พวกเพื่อนๆของคุณพ่อเนี่ยก็มีประสบการณ์ในการเล่นหุ้น
TMC160_mix_5ywmw,3 min 8 sec,3 min 18 sec,9.69,เจ๊งไปหลายคนเหมือนกันครับ
TMC160_mix_5ywmw,3 min 18 sec,3 min 25 sec,7.20,ก็ทำให้คุณพ่อเนี่ยมองโลกในแง่ร้ายกับเรื่องการเงินเสมอครับผมครับแล้วพอ
TMC160_mix_5ywmw,3 min 26 sec,3 min 28 sec,2.58,ลูกสาวเนี่ยน้องคนไหนที่เขียนจดหมาย
TMC160_mix_5ywmw,3 min 29 sec,3 min 31 sec,2.04,คนเริ่มโตขึ้นเนี่ยเขาก็
TMC160_mix_5ywmw,3 min 32 sec,3 min 34 sec,2.55,กรอกหูจากคุณพ่อตลอดเลยว่าอย่าไป
TMC160_mix_5ywmw,3 min 35 sec,3 min 44 sec,8.43,เรื่องของการลงทุนนะลงทุนกองทุนอย่าไปยุ่งมันก็ห้ามเลยครับพี่หนุ่มครับ
TMC160_mix_5ywmw,3 min 44 sec,3 min 50 sec,6.27,คืออะไรอย่างเงี้ยแต่ว่าด้วยความเชื่อส่วนตัวความสนใจส่วนตัวไม่อยากน้องคนนี้ก็อยากที่จะแบบ
TMC160_mix_5ywmw,3 min 51 sec,3 min 56 sec,5.46,อยากลงทุนอย่าของตัวเองนะครับอะไรครับผมแต่สิ่งนึงที่
TMC160_mix_5ywmw,3 min 57 sec,3 min 58 sec,1.11,คุณพ่อบอกว่า
TMC160_mix_5ywmw,3 min 58 sec,3 min 59 sec,0.90,ถ้าจะทำแบบนั้นน่ะ
TMC160_mix_5ywmw,3 min 59 sec,4 min 2 sec,2.31,มีอยู่ทางเดียวที่สามารถทำได้
TMC160_mix_5ywmw,4 min 2 sec,4 min 5 sec,3.33,เอาเงินไปฝากธนาคารซะ
TMC160_mix_5ywmw,4 min 6 sec,4 min 14 sec,7.86,ลงทุนอย่างเดียวครับฝากแบงค์ครับผมดอกเบี้ยก็กำลังดีเลยคุณพ่อบอกว่าอันนี้คือทางเซลล์ที่
TMC160_mix_5ywmw,4 min 14 sec,4 min 18 sec,3.33,พี่พอจะไว้ใจได้มันปลอดภัยเงียบเหรอ
TMC160_mix_5ywmw,4 min 18 sec,4 min 21 sec,3.48,ขอค่ำแล้วผมชอบบรรทัดนี้ของน้องเขามากเลยเขาบอกว่า
TMC160_mix_5ywmw,4 min 22 sec,4 min 25 sec,3.24,เมียก็ได้ยินมาตลอดแล้วทำให้สมัยเรียนเนี่ยหงุดหงิดมากเลย
TMC160_mix_5ywmw,4 min 26 sec,4 min 29 sec,3.75,แอบเก็บเงินอีกส่วนนึงไม่ให้พ่อรู้
TMC160_mix_5ywmw,4 min 30 sec,4 min 41 sec,11.58,แล้วก็วงเล็บอกตัญญูอันนี้อันนี้คือเรียกว่ามีการแอบเก็บเงินของตัวเองไว้ส่วนหนึ่งถ้าได้ค่ะ
TMC160_mix_5ywmw,5 min 15 sec,5 min 17 sec,2.19,ลงทุนในหุ้นกลายเป็นว่า
TMC160_mix_5ywmw,5 min 17 sec,5 min 20 sec,2.31,คนที่ถูกห้ามห้ามห้ามห้ามห้าม
TMC160_mix_5ywmw,5 min 41 sec,5 min 46 sec,4.71,ก็ยิ่งโมโหเริ่มรู้จักหัดวางแผนกับผมมากขึ้นนะครับแล้วก็ปัจจุบันเนี่ย
TMC160_mix_5ywmw,5 min 47 sec,5 min 51 sec,4.14,"อายุ 24 ปีและมีงานประจำรับเงินเดือน 20,000 บาท"
TMC160_mix_5ywmw,6 min 10 sec,6 min 12 sec,2.55,แผนแอบพ่อลงทุนของน้องคนนี้ครับ
TMC160_mix_5ywmw,6 min 13 sec,6 min 18 sec,5.55,"ปัจจุบันครับมีกองทุนรวมสามกองกองทุนทองเดือนละ 1,000 บาท"
TMC160_mix_5ywmw,6 min 18 sec,6 min 24 sec,5.67,"ตราสารทุนไทยพื้นฐานเดือนละ 1,000 บาทกองทุนสะสม 1,000 บาทนั่นไง"
TMC160_mix_5ywmw,6 min 24 sec,6 min 28 sec,3.33,อันนี้แบบแนวหวานหน่อยที่ว่านี้น่าจะเป็นความลับ
TMC160_mix_5ywmw,6 min 28 sec,6 min 33 sec,5.19,ภาพนี้น่าจะเป็นความลับครับใช่ครับแล้วก็มีเงินฝากสหกรณ์ออมทรัพย์ครูนะครับ
TMC160_mix_5ywmw,6 min 34 sec,6 min 42 sec,8.64,"เดือนละ 5,000 บาทอันนี้เปิดเผยเต็มๆฝากให้ดอกเบี้ย 3.5 เปอร์เซ็นต์"
TMC160_mix_5ywmw,6 min 43 sec,6 min 50 sec,7.95,"ได้ครับได้ครับเดือนละ 2,000 บาทอันนี้พอได้เพราะพ่อก็ยังครับแล้วก็"
TMC160_mix_5ywmw,6 min 51 sec,6 min 54 sec,3.09,จริงถ้าบอกว่าหากมีโอกาสเก็งกำไรเรื่องทองเลย
TMC160_mix_5ywmw,6 min 54 sec,6 min 56 sec,1.44,จะนำเงินไปลงทุนด้านนี้
TMC160_mix_5ywmw,6 min 56 sec,7 min 10 sec,13.83,แล้วที่สำคัญนะครับก็ไม่รู้ไม่ได้เลยนะเลยนะไม่เท่าไหร่
TMC160_mix_5ywmw,7 min 10 sec,7 min 16 sec,5.64,นอกจากนั้นนะครับก็ยังรับงานพิเศษด้วยนะครับเพราะว่าน้องบอกว่าก็ยัง
TMC160_mix_5ywmw,7 min 16 sec,7 min 20 sec,3.84,โทรศัพท์มีความสามารถในการวาดรูปนะครับ
TMC160_mix_5ywmw,7 min 20 sec,7 min 25 sec,4.50,แล้วก็เอาที่บ้านถ้ารวมทรัพย์สินนะครับมีทองบวกสหกรณ์บกกองทุนเนี่ย
TMC160_mix_5ywmw,7 min 26 sec,7 min 27 sec,1.29,"9,000"
TMC160_mix_5ywmw,7 min 28 sec,7 min 31 sec,3.24,24 เพิ่งเริ่มทำงานสักแป๊บนึง
TMC160_mix_5ywmw,7 min 31 sec,7 min 43 sec,11.58,เก็บแสนนึงใช้ได้นะย้อนดูชีวิตตัวเองแล้วรู้สึกว่าเราทำแจ้งนะคะขนาดไหนได้ไหมคะ
TMC160_mix_5ywmw,7 min 43 sec,7 min 47 sec,4.47,เมื่อคืนสุดท้ายแล้วเนี่ยเขียนจดหมายฉบับนี้มาเพื่ออยากบอกให้พ่อรู้ว่า
TMC160_mix_5ywmw,7 min 48 sec,7 min 51 sec,2.91,น้องเนี่ยมีทรัพย์สินอะไรบ้างนะครับเพราะว่าเรา
TMC160_mix_5ywmw,7 min 51 sec,7 min 57 sec,5.58,มีกันแค่สองคนแล้วก็อยากให้พ่อได้รับรู้ไว้ว่าลูกวางแผนอะไรไว้บ้าง
TMC160_mix_5ywmw,7 min 57 sec,7 min 59 sec,2.10,
TMC160_mix_5ywmw,8 min 24 sec,8 min 28 sec,3.81,ได้แล้วก็สุดท้ายคืออยากถามโค้ชว่าหนูเอาเงินไปทำแบบนี้
TMC160_mix_5ywmw,8 min 28 sec,8 min 31 sec,3.12,ถูกหรือไม่คะ
TMC160_mix_5ywmw,8 min 33 sec,8 min 39 sec,5.88,เอาส่วนของการลงทุนก่อนนะครับแล้วเอาทีละเรื่องนะครับเรื่องเปิดเผยข้อเท็จจริงเดี๋ยวค่อยคุยกัน
TMC160_mix_5ywmw,8 min 39 sec,8 min 45 sec,6.15,รูปแบบการเก็บเงินเนี่ยไม่ว่าจะเก็บไว้ในเงินฝากเก็บไว้ในหุ้นสหกรณ์เก็บไว้ในกองทุนรวม
TMC160_mix_5ywmw,8 min 45 sec,8 min 47 sec,1.26,ที่มีทั้งหุ้นทั้งทอง
TMC160_mix_5ywmw,8 min 47 sec,8 min 55 sec,7.83,หรือว่าก็กระจายการลงทุนดีนะครับแล้วก็ด้วยอายุยังน้อยก็ใส่เรื่องของความเสี่ยงรับความเสี่ยงได้เท่าที่ดูเนี่ยนะ
TMC160_mix_5ywmw,8 min 55 sec,8 min 58 sec,3.12,เรื่องสัดส่วนการลงทุนที่ทำอยู่ปัจจุบันไม่เป็นปัญหาเลย
TMC160_mix_5ywmw,8 min 59 sec,9 min 12 sec,13.59,ไม่เป็นปัญหาเลยนะทำต่อไปนะครับในวงเล็บแบบตอบไปตอบไม่ได้แล้วก็ต้องบอกว่าโหอัตราส่วนการเก็บเงินที่ค่อนข้างดีนะครับฝันดีนะครับก็ทำต่อ
TMC160_mix_5ywmw,9 min 13 sec,9 min 18 sec,5.52,เรื่องที่น่าเป็นห่วงหรือว่าไม่สบายใจหรือกังวลใจของน้องเขาน่าจะเป็นเรื่องของข้อเท็จจริงมากกว่า
TMC160_mix_5ywmw,9 min 19 sec,9 min 21 sec,1.23,ซื้อมันก็
TMC160_mix_5ywmw,9 min 21 sec,9 min 31 sec,10.32,อยากรู้ว่าตัวเขานักศึกษาเข้าศึกษาปุ๊บเขาก็มั่นใจในที่สุดก็พอสมควรครับแต่คุณพ่อเนี่ยคุณพ่อเนี่ยไม่ใช่มีปัญหาเรื่องความรู้หรือความรู้เรื่องเงินแหละแต่เป็นทัศนคติ
TMC160_mix_5ywmw,9 min 32 sec,9 min 39 sec,7.26,อาจจะแก้ยากกว่าความรู้นะไม่รู้นี่เรายังอ่านยังดูยูทูปยังไปเรียนคอร์สอะไรเพื่อรู้ได้นะ
TMC160_mix_5ywmw,9 min 40 sec,9 min 42 sec,2.34,ทัศนคตินี่มันต้องใช้เวลาในการประ
